strain,phase,window_mid,norm_position,density_drug,density_nd,log2FC,t_test_p,t_test_p_adj_BH,mwu_p,category
AB42,exp,367501,-0.825442,241,305.5,-0.3421392335887679,0.17761855407120802,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,368501,-0.824964,268.5,313.5,-0.22354335481662627,0.3876255147288237,0.7254004259987448,0.3333333333333333,Not significant
AB42,exp,369501,-0.824486,275.5,366.5,-0.4117608795626543,0.14509164633523494,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,370501,-0.824008,254,370.5,-0.5446450455336679,0.027282109569472628,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,371501,-0.823529,217,338,-0.6393282038377052,0.05081504827927262,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,372501,-0.823051,230,320.5,-0.4786904956743657,0.16395883179733403,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,373501,-0.822573,300.5,359.5,-0.2586267797281125,0.02844746495479,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,374501,-0.822095,259,356,-0.45892514327984396,0.24609228128754015,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,375501,-0.821616,290,361,-0.31594593687223654,0.18892387270328423,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,376501,-0.821138,275,329.5,-0.26084684659602986,0.3750091536755239,0.720990554541857,0.6666666666666666,Not significant
AB42,exp,377501,-0.82066,261,388,-0.5720068456172431,0.042238119383788096,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,378501,-0.820182,265.5,396,-0.5767885692754561,0.13279458714505146,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,379501,-0.819703,266,348,-0.38766106034753867,0.23572623951960858,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,380501,-0.819225,240.5,328.5,-0.4498564765522876,0.1204638986542191,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,381501,-0.818747,239.5,323.5,-0.4337400562563274,0.6112686467432312,0.828544232078503,1,Not significant
AB42,exp,382501,-0.818269,366.5,343.5,0.09350309931571187,0.8692939676612386,0.9462931614331799,1,Not significant
AB42,exp,383501,-0.817791,381,364.5,0.06387218316638482,0.9250555759484655,0.9685989869502238,1,Not significant
AB42,exp,384501,-0.817312,263.5,313,-0.24835969529540372,0.6502449808626629,0.8458677398876226,1,Not significant
AB42,exp,385501,-0.816834,251,313.5,-0.32077807885126697,0.6696076857433013,0.8533129133406042,1,Not significant
AB42,exp,386501,-0.816356,365.5,346.5,0.07701605381522371,0.927252682094623,0.9690796945307018,1,Not significant
AB42,exp,387501,-0.815878,267.5,322.5,-0.26976026902210715,0.7294455121161831,0.8823150595014515,1,Not significant
AB42,exp,388501,-0.815399,297,353,-0.24920525247041453,0.6291175965269495,0.8351828721016089,1,Not significant
AB42,exp,389501,-0.814921,318.5,355,-0.156525652135744,0.7275125452638604,0.8813968128935292,1,Not significant
AB42,exp,390501,-0.814443,357.5,434.5,-0.28141293514864835,0.42483091577780147,0.7418329641405657,0.3333333333333333,Not significant
AB42,exp,391501,-0.813965,348,392,-0.17176634826647993,0.6781502070747323,0.8563314890745879,1,Not significant
AB42,exp,392501,-0.813486,405.5,490.5,-0.27455122200196574,0.6323942717727346,0.8362307345369977,1,Not significant
AB42,exp,393501,-0.813008,340.5,403.5,-0.24491387526570907,0.6512428921713019,0.8460963064808152,0.6666666666666666,Not significant
AB42,exp,394501,-0.81253,298.5,347,-0.2172047313134559,0.44675484537579374,0.7525479179153042,0.3333333333333333,Not significant
AB42,exp,395501,-0.812052,314.5,447.5,-0.5088276652723296,0.1827794450117779,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,396501,-0.811573,242.5,401,-0.7256174893804302,0.024903935759575495,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,397501,-0.811095,295.5,408.5,-0.46717794796815104,0.20706440551687183,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,398501,-0.810617,313,427.5,-0.4497617628406419,0.09556451144204184,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,399501,-0.810139,426,536,-0.33137957023193415,0.26274290705411985,0.6961722007839914,0.3333333333333333,Not significant
AB42,exp,400501,-0.80966,323.5,429,-0.40721193550703816,0.22787910868515976,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,401501,-0.809182,280,376,-0.425305834732671,0.12644793931754617,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,402501,-0.808704,270,335.5,-0.3133533591493527,0.25925666347470055,0.6942173194456055,0.3333333333333333,Not significant
AB42,exp,403501,-0.808226,329.5,444,-0.43028121134205416,0.19152083298636022,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,404501,-0.807747,342,436,-0.3503318098910286,0.35287336607921627,0.7100024913473275,0.3333333333333333,Not significant
AB42,exp,405501,-0.807269,275,371.5,-0.4339305921265743,0.23674728395237946,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,406501,-0.806791,315,379,-0.26684601978381295,0.2265726040586011,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,407501,-0.806313,347,452,-0.38138710983692675,0.2922507349949883,0.6982079685176962,0.3333333333333333,Not significant
AB42,exp,408501,-0.805835,371.5,427,-0.2008738590818942,0.4461777113974068,0.752208655341144,0.6666666666666666,Not significant
AB42,exp,409501,-0.805356,280.5,349,-0.3152262656008595,0.16867302133646694,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,410501,-0.804878,249.5,349,-0.4841872208723917,0.1233422259925647,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,411501,-0.8044,248.5,328,-0.4004499630557976,0.24249062605759478,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,412501,-0.803922,273.5,320.5,-0.22878352382618442,0.6256508240146106,0.8344805741576837,1,Not significant
AB42,exp,413501,-0.803443,293.5,392,-0.4174931510051561,0.12419405906854844,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,414501,-0.802965,288,367,-0.3497112514009003,0.08320899775041714,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,415501,-0.802487,247,323,-0.38702312310924736,0.266559807210439,0.6961722007839914,0.3333333333333333,Not significant
AB42,exp,416501,-0.802009,264.5,342,-0.37072860277187214,0.16217464302738027,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,417501,-0.80153,262,377.5,-0.526909832674991,0.091199875305541,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,418501,-0.801052,246.5,319,-0.3719687773869579,0.054173094158169795,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,419501,-0.800574,238.5,360,-0.5940076403241632,0.023000715774593103,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,420501,-0.800096,262.5,409,-0.6397834203882639,0.1251250934493074,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,421501,-0.799617,262,370.5,-0.49990673076838354,0.10935263595684035,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,422501,-0.799139,247,388.5,-0.6534035568230323,0.1234165390913271,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,423501,-0.798661,265,402,-0.601203141728367,0.11679600574871349,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,424501,-0.798183,252,338,-0.42359951278226776,0.18418355232577108,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,425501,-0.797704,271,384,-0.5028134593672847,0.131367082052401,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,426501,-0.797226,293.5,358.5,-0.2886126155918526,0.48923915671050433,0.7727469757273606,0.6666666666666666,Not significant
AB42,exp,427501,-0.796748,293.5,356,-0.2785167378563456,0.5335759946160629,0.7889358502373396,0.6666666666666666,Not significant
AB42,exp,428501,-0.79627,220.5,366,-0.731064992726522,0.186920948256718,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,429501,-0.795791,219.5,341,-0.6355507994888143,0.12405293580726069,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,430501,-0.795313,340,342,-0.008461578748196181,0.9836281587966329,0.9911653902159353,1,Not significant
AB42,exp,431501,-0.794835,260.5,302.5,-0.21565176988344867,0.6694945771163414,0.8533129133406042,1,Not significant
AB42,exp,432501,-0.794357,244,317.5,-0.3798754440966419,0.24317084264702765,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,433501,-0.793879,263,327,-0.31422783620578015,0.071459208599167,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,434501,-0.7934,272.5,366,-0.42558741861975374,0.06471556979417989,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,435501,-0.792922,273.5,360.5,-0.39845842644826596,0.1961374546589601,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,436501,-0.792444,306.5,388.5,-0.34202752471692854,0.21634190429760436,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,437501,-0.791966,258,372,-0.5279315556847771,0.49100387302596404,0.7733987047977813,0.6666666666666666,Not significant
AB42,exp,438501,-0.791487,289.5,355,-0.29425567640280775,0.5926541823270788,0.8189238821535771,1,Not significant
AB42,exp,439501,-0.791009,348,445,-0.3547180300050319,0.21963261801999334,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,440501,-0.790531,318,411,-0.3701116283973274,0.022351688705565576,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,441501,-0.790053,300.5,386.5,-0.3631034232136619,0.45866208858709573,0.7604484483241123,0.3333333333333333,Not significant
AB42,exp,442501,-0.789574,346.5,383,-0.14448903978774333,0.697718182185599,0.8663390115659456,0.6666666666666666,Not significant
AB42,exp,443501,-0.789096,285.5,385.5,-0.4332401145521914,0.20927513920146087,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,444501,-0.788618,329,420.5,-0.3540182165199028,0.14989621757189275,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,445501,-0.78814,416.5,416,0.0017329672244555366,0.9888589837845574,0.9928263217335425,1,Not significant
AB42,exp,446501,-0.78766099999999994,293,353,-0.2687675188489324,0.18078176038962593,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,447501,-0.787183,263,367,-0.4807172635509103,0.06871668902035226,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,448501,-0.786705,237.5,318.5,-0.4233658590379902,0.19708978948510858,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,449501,-0.786227,252,349,-0.46980330270973575,0.31922179470613427,0.6999996636743018,0.3333333333333333,Not significant
AB42,exp,450501,-0.785748,252,386,-0.615177113768164,0.10794139121249488,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,451501,-0.78527,272.5,360.5,-0.4037430295765338,0.14829793125276233,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,452501,-0.784792,302.5,337.5,-0.15795235977623645,0.7249220160366461,0.8798894258320491,1,Not significant
AB42,exp,453501,-0.784314,290.5,332,-0.19264507794239588,0.580318246103133,0.8123278445549555,0.6666666666666666,Not significant
AB42,exp,454501,-0.783835,291,342.5,-0.2350848349396051,0.5237275188190125,0.784449918871632,0.6666666666666666,Not significant
AB42,exp,455501,-0.783357,253.5,322.5,-0.347313413307276,0.27595528615724324,0.6962360753066652,0.3333333333333333,Not significant
AB42,exp,456501,-0.782879,292,337.5,-0.20891913305817603,0.6256520188864552,0.8344805741576837,0.6666666666666666,Not significant
AB42,exp,457501,-0.782401,284.5,403,-0.5023511862213855,0.29392357278310133,0.6982079685176962,0.3333333333333333,Not significant
AB42,exp,458501,-0.781923,292.5,407.5,-0.4783634346476731,0.1590651237737915,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,459501,-0.781444,324,367.5,-0.18175043683910197,0.6884800995782814,0.861730015227083,1,Not significant
AB42,exp,460501,-0.780966,266,327,-0.29786438999689296,0.48381566643697776,0.7698246871888564,0.3333333333333333,Not significant
AB42,exp,461501,-0.780488,277.5,350,-0.33486715059486055,0.5294300327240069,0.7857071352953756,0.6666666666666666,Not significant
AB42,exp,462501,-0.78001,234.5,352,-0.5859875061219209,0.10441908039262272,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,463501,-0.779531,260.5,352,-0.4342920563587889,0.2010508978025465,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,464501,-0.779053,300.5,413.5,-0.4605223384600893,0.09981731618147358,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,465501,-0.778575,277,346.5,-0.3229693760880255,0.20657721152667413,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,466501,-0.778097,247.5,340.5,-0.4602262730450992,0.16282682770637497,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,467501,-0.777618,240.5,333.5,-0.47164986741454296,0.1924240344972807,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,468501,-0.77714,266.5,360,-0.4338613735704988,0.22143413432585107,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,469501,-0.776662,282.5,325,-0.20218885061326677,0.5126684530782736,0.7825872648628449,0.6666666666666666,Not significant
AB42,exp,470501,-0.776184,249.5,342,-0.45495650954863737,0.3059044836402409,0.6999996636743018,0.3333333333333333,Not significant
AB42,exp,471501,-0.775705,267.5,347,-0.37539677128975163,0.04471083832126041,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,472501,-0.775227,268.5,343.5,-0.35538801083268745,0.5687581230825307,0.8069835311206425,1,Not significant
AB42,exp,473501,-0.774749,229.5,314,-0.45227040547781905,0.115268553101888,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,474501,-0.774271,221,324,-0.5519474434931931,0.0630492024922153,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,475501,-0.773792,210,288.5,-0.4581819909793599,0.09413293984618912,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,476501,-0.773314,255,378.5,-0.5697960531268736,0.18032016751146188,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,477501,-0.772836,261.5,398.5,-0.6077687777435303,0.20403515073515913,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,478501,-0.772358,224,308.5,-0.4617717570918138,0.22314911036678522,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,479501,-0.771879,252,365,-0.534472730267463,0.10494121208299989,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,480501,-0.771401,314,357.5,-0.1871786827741248,0.6877369557976372,0.8616078757865266,1,Not significant
AB42,exp,481501,-0.770923,283,324,-0.1951917600527424,0.6178661969753163,0.8301799505668345,0.6666666666666666,Not significant
AB42,exp,482501,-0.770445,348.5,411.5,-0.23973377455320258,0.06988829045545154,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,483501,-0.769967,292.5,390,-0.4150374992788438,0.20033056409375932,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,484501,-0.769488,270,391.5,-0.5360529002402097,0.29348078049629445,0.6982079685176962,0.3333333333333333,Not significant
AB42,exp,485501,-0.76901,305,330,-0.11365678179556724,0.8257637915835896,0.9285760742659075,1,Not significant
AB42,exp,486501,-0.768532,288.5,382,-0.4050013193902663,0.47847667747753864,0.7692761029304235,0.6666666666666666,Not significant
AB42,exp,487501,-0.768054,306.5,361.5,-0.23810857326033633,0.6607080577790159,0.8488190240754364,0.6666666666666666,Not significant
AB42,exp,488501,-0.767575,282.5,353.5,-0.3234593475068489,0.2997073353011934,0.6982079685176962,0.3333333333333333,Not significant
AB42,exp,489501,-0.767097,283,416,-0.5557814753092097,0.12723181507970996,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,490501,-0.766619,306,374.5,-0.29143406576609926,0.41810036109283644,0.7384533947135938,0.6666666666666666,Not significant
AB42,exp,491501,-0.766141,359.5,383,-0.09135262148565933,0.795042308649109,0.9150185121675861,1,Not significant
AB42,exp,492501,-0.765662,321.5,414,-0.3648120301713779,0.12234370566806631,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,493501,-0.765184,279,419.5,-0.5884056886106356,0.0779205846888546,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,494501,-0.764706,252.5,345,-0.45031297402637427,0.03994630988522078,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,495501,-0.764228,260.5,358.5,-0.4606897464233966,0.2767110922722687,0.6962360753066652,0.3333333333333333,Not significant
AB42,exp,496501,-0.763749,298.5,335.5,-0.1685818349353785,0.5982540724833649,0.8223169605984871,0.6666666666666666,Not significant
AB42,exp,497501,-0.763271,250,388.5,-0.635986503745623,0.026653142435406993,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,498501,-0.762793,290.5,365.5,-0.3313332425479085,0.20213970598932482,0.6940931234700091,0.3333333333333333,Not significant
AB42,exp,499501,-0.762315,267.5,331,-0.30729232551870844,0.20720567059831266,0.6940931234700091,0.3333333333333333,Not significant
